iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,W-Msc-367828,Paphia undulata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-504475,Trisidos tortuosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-207551,Varuna litterata,NE,NA,am,39,Maldives,42,NA,5476
NA,W-Msc-208435,Lithophaga teres,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216652,Atrina vexillum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-464497,Pinctada maculata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208470,Isognomon perna,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-507057,Malleus albus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-605717,Malleus regula,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-393954,Annachlamys flabellata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-505459,Lima vulgaris,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-506716,Dendostrea folium,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215835,Codakia tigerina,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215837,Codakia punctata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208500,Chama lazarus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-139120,Chama pacifica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-207666,Fragum fragum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-381510,Fragum unedo,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216564,Circe scripta,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208527,Gafrarium dispar,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-141914,Gafrarium pectinatum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-213119,Archaster typicus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-213245,Astropecten polyacanthus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-367951,Echinaster luzonicus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-368952,Fromia indica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-213301,Fromia monilis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216581,Lioconcha ornata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Oph-212378,Ophiocoma scolopendrina,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Oph-213195,Macrophiothrix longipeda,NE,NA,am,39,Maldives,39,NA,5476
NA,W-Ech-213369,Eucidaris metularia,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Ech-513443,Peronella lesueuri,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ech-214476,Mespilia globulus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-92876,Trochus maculatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-92895,Turbo chrysostomus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-413432,Turbo setosus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93003,Rhinoclavis vertagus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216724,Terebralia sulcata,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Msc-215163,Turritella terebra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-211091,Lambis truncata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93077,Strombus gibberulus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-565356,Strombus lentiginosus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216875,Monetaria annulus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216866,Cypraea carneola,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216852,Cypraea erosa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93205,Cypraea isabella,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216874,Cypraea moneta,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216904,Ovula ovum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-571880,Natica vitellus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217025,Malea pomum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217009,Phalium areola,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-476487,Distorsio reticularis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208143,Chicoreus brunneus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-558787,Chicoreus ramosus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93382,Murex pecten,NE,NA,am,39,Maldives,39,NA,5476
NA,W-Msc-140415,Rapana rapiformis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215725,Nassarius coronatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215741,Nassarius glans,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208605,Fusinus colus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93492,Latirus polygonus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208166,Harpa major,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-211101,Vasum ceramicum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-590537,Mitra mitra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217114,Lophiotoma indica,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93632,Terebra areolata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208080,Terebra subulata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208629,Dolabella auricularia,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-212835,Phyllidia varicosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-139519,Dendrodoris nigra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-164750,Leucetta chagosensis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Sca-344171,Dentalium octangulatum,NE,NA,am,39,Maldives,52,NA,5476
NA,W-Msc-211919,Acanthopleura gemmata,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Msc-216708,Cerithium columna,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-139061,Cerithium nesioticum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-139067,Clypeomorus bifasciata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-100413,Gonodactylus chiragra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-459085,Drupa morum,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-100469,Morula granulata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208125,Coralliophila violacea,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-101107,Calcinus morgani,NE,NA,am,39,Maldives,38,NA,5476
NA,Chn-aeb653ab-6477-483a-bf1e-211cc80a18b3,Anchisquilla fasciata,NE,NA,am,39,Maldives,38,NA,5476
NA,Chn-013ca97e-46a8-4c5e-b398-8bb4f340f88b,Lenisquilla lata,NE,NA,am,39,Maldives,40,NA,5476
NA,W-Msc-207678,Cardita variegata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215258,Acar plicata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215394,Excellichlamys spectabilis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-394289,Cryptopecten nux,NE,NA,am,39,Maldives,44,NA,5476
NA,W-Msc-181366,Antigona lamellaris,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-393737,Mimachlamys sanguinea,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Bch-208891,Camposcia retusa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-210176,Trapezia cymodoce,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-118000,Trivia oryza,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-118005,Coenobita rugosus,NE,NA,am,39,Maldives,36,NA,5476
NA,Chn-8e285e99-84b2-4d54-b966-a6e88108a5a5,Allogalathea elegans,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-118832,Pyrene testudinaria,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-142435,Caulerpa brachypus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-132739,Grateloupia filicina,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-152084,Dictyota dichotoma,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-142733,Halimeda macroloba,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-147286,Ulva clathrata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-136337,Hypnea pannosa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-133001,Digenea simplex,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-132492,Valonia aegagropila,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-139722,Martensia fragilis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-142774,Tydemania expeditionis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-141668,Portieria hornemannii,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-133750,Gracilaria salicornia,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-154626,Hydroclathrus clathratus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-154893,Entacmaea quadricolor,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-169886,Rhabdastrella globostellata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209526,Arcania septemspinosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209525,Arcania undecimspinosa,NE,NA,am,39,Maldives,40,NA,5476
NA,W-Msc-505492,Limaria fragilis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-158071,Petrolisthes militaris,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-165705,Stylissa carteri,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Oph-212384,Ophiocoma pica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Oph-745664,Ophiocoma brevipes,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-444035,Gaillardiellus rueppelli,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Oph-213464,Ophiolepis superba,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ech-213362,Clypeaster reticulatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-76678,Cymatium pyrum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208963,Cassis cornuta,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-76677,Cymatium pileare,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-140491,Nassarius arcularia,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-181195,Bulla ampulla,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-139682,Elysia ornata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-138759,Bursatella leachii,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-141879,Umbraculum umbraculum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-140815,Berthellina citrina,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-551654,Parapenaeus murrayi,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Bch-210158,Pilumnus vespertilio,NE,NA,am,39,Maldives,36,NA,5476
NA,ITS-612240,Conchodytes meleagrinae,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612249,Coralliocaris superba,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612274,Harpiliopsis beaupresii,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612275,Harpiliopsis depressa,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612391,Periclimenes brevicarpalis,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659909,Alpheus collumianus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659912,Alpheus diadema,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659914,Alpheus edwardsii,NE,NA,am,39,Maldives,32,NA,5476
NA,ITS-659922,Alpheus lobidens,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659925,Alpheus pacificus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659928,Alpheus parvirostris,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659937,Alpheus strenuus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659983,Saron marmoratus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-660144,Phylladiorhynchus integrirostris,NE,NA,am,39,Maldives,41,NA,5476
NA,ITS-660157,Calcinus gaimardii,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-660172,Dardanus guttatus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-660213,Paragiopagurus ruticheles,NE,NA,am,39,Maldives,52,NA,5476
NA,ITS-660218,Sympagurus dofleini,NE,NA,am,39,Maldives,45,NA,5476
NA,ITS-660222,Munida andamanica,NE,NA,am,39,Maldives,52,NA,5476
NA,W-Bch-107426,Daira perlata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-220551,Daldorfia horrida,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-208767,Lissocarcinus orbicularis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-208876,Thalamita coeruleipes,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Bch-209151,Carpilius maculatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209053,Actaeodes tomentosus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209061,Atergatis floridus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209137,Chlorodiella laevissima,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209136,Chlorodiella nigra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209087,Leptodius exaratus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209127,Pilodius areolatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209076,Zosimus aeneus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-207537,Metopograpsus thukuhar,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-207539,Pachygrapsus minutus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-207574,Percnon planissimum,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-95850,Metapenaeus monoceros,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-97026,Plesionika edwardsii,NE,NA,am,39,Maldives,43,NA,5476
NA,ITS-95730,Metapenaeopsis toloensis,NE,NA,am,39,Maldives,40,NA,5476
NA,ITS-95744,Parapenaeus investigatoris,NE,NA,am,39,Maldives,49,NA,5476
NA,ITS-95747,Parapenaeus sextuberculatus,NE,NA,am,39,Maldives,41,NA,5476
NA,ITS-95772,Atypopenaeus stenodactylus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-95784,Metapenaeus affinis,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-95994,Solenocera choprai,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-96051,Hemipenaeus carpenteri,NE,NA,am,39,Maldives,294,NA,5476
NA,ITS-96545,Brachycarpus biunguiculatus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-96682,Automate dolichognatha,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-97081,Stylopandalus richardi,NE,NA,am,39,Maldives,337,NA,5476
NA,ITS-98038,Munidopsis serricornis,NE,NA,am,39,Maldives,94,NA,5476
NA,WBD-Eup-44,Euphausia tenera,NE,NA,am,39,Maldives,45,NA,5476
NA,WBD-Eup-49,Nematobrachion flexipes,NE,NA,am,39,Maldives,41,NA,5476
NA,WBD-Eup-71,Stylocheiron longicorne,NE,NA,am,39,Maldives,58,NA,5476
NA,WBD-Eup-72,Stylocheiron maximum,NE,NA,am,39,Maldives,74,NA,5476
NA,WBD-Eup-95,Thysanopoda monacantha,NE,NA,am,39,Maldives,45,NA,5476
NA,ITS-89566,Lepas anserifera,NE,NA,am,39,Maldives,5,NA,5476
NA,ITS-89727,Trypetesa lampas,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Pol-130545,Paralacydonia paradoxa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-131279,Branchiosyllis exilis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-209641,Paralepidonotus ampulliferus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-130069,Lysidice collaris,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-209930,Branchiomma nigromaculata,NE,NA,am,39,Maldives,38,NA,5476
NA,Hex-15,Heteractis aurora,NE,NA,am,39,Maldives,38,NA,5476
NA,Hex-48,Cryptodendrum adhaesivum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Hyd-210734,Distichopora violacea,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Hyd-287509,Conopora laevis,NE,NA,am,39,Maldives,45,NA,5476
NA,W-Hyd-117851,Aglaura hemistoma,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-140483,Perna perna,NE,NA,am,39,Maldives,35,NA,5476
NA,W-Msc-140435,Amygdalum politum,NE,NA,am,39,Maldives,61,NA,5476
NA,W-Msc-216638,Lopha cristagalli,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-70334,Anodontia edentula,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216526,Quidnipagus palatam,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-213177,Asteropsis carinifera,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-65877,Heterocentrotus mammillatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-165350,Hyrtios erectus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-166018,Myrmekioderma granulatum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2086,Rhopalaea crassa,NE,NA,am,39,Maldives,39,NA,5476
NA,URM-2-2060,Rhodosoma turcicum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2081,Pseudodiazona abyssa,NE,NA,am,39,Maldives,323,NA,5476
NA,URM-2-2169,Didemnum granulatum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-1802,Fritillaria pellucida,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-1824,Oikopleura albicans,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-1828,Oikopleura dioica,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2209,Didemnum moseleyi,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2316,Diplosoma virens,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2390,Lissoclinum bistratum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2413,Lissoclinum patella,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-3128,Polyclinum constellatum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-3314,Asajirus indicus,NE,NA,am,39,Maldives,335,NA,5476
NA,URM-2-3352,Minipera papillosa,NE,NA,am,39,Maldives,251,NA,5476
NA,URM-2-3552,Culeolus suhmi,NE,NA,am,39,Maldives,277,NA,5476
NA,URM-2-3645,Pyura gangelion,NE,NA,am,39,Maldives,41,NA,5476
NA,URM-2-3909,Polycarpa aurata,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-3965,Polycarpa pigmentata,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-4081,Styela squamosa,NE,NA,am,39,Maldives,329,NA,5476
NA,URM-2-4095,Symplegma brakenhielmi,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-4201,Salpa maxima,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-579,Colossendeis angusta,NE,NA,am,39,Maldives,245,NA,5476
NA,W-Msc-410411,Uroteuthis duvaucelii,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-154757,Phascolion lutense,NE,NA,am,39,Maldives,5,NA,5476
NA,ITS-772538,Apionsoma trichocephalus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-154962,Phascolosoma stephensoni,NE,NA,am,39,Maldives,53,NA,5476
NA,W-Bra-104066,Platidia anomioides,NE,NA,am,39,Maldives,98,NA,5476
NA,W-Cha-266709,Aidanosagitta oceania,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Cha-105437,Mesosagitta minima,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-440219,Latreillia valida,NE,NA,am,39,Maldives,42,NA,5476
NA,SLB-130895,Alpheus obesomanus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-131076,Synalpheus neomeris,NE,NA,am,39,Maldives,39,NA,5476
NA,SLB-131155,Synalpheus tumidomanus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-682564,Lysiosquillina maculata,NE,NA,am,39,Maldives,38,NA,5476
NA,Chn-364c26b3-84d3-460d-9d53-2d3d5d4352f8,Erugosquilla woodmasoni,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Hol-241765,Acaudina molpadioides,NE,NA,am,39,Maldives,39,NA,5476
NA,W-Bch-208817,Charybdis natator,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-504471,Tegillarca granosa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-88615,Arca avellana,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-224891,Meretrix meretrix,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208448,Pteria penguin,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-395028,Plagusia squamosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208468,Isognomon isognomum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-393971,Minnivola pyxidata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-140349,Atactodea striata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216529,Tellina scobinata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216485,Donax faba,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216583,Marcia hiantina,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215828,Tapes literatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-213280,Choriaster granulatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ase-213285,Protoreaster nodosus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Oph-212396,Ophiomastix annulosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ech-179611,Phyllacanthus imperialis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ech-213375,Diadema savignyi,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Ech-213372,Diadema setosum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-449924,Trochus niloticus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216355,Umbonium vestiarium,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Hol-210974,Synapta maculata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216725,Terebralia palustris,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93073,Strombus canarium,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-211092,Lambis crocata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93102,Strombus dentatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216872,Cypraea arabica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-396637,Cypraea mappa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93177,Cypraea argus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93184,Cypraea caputserpentis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216861,Cypraea caurica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216867,Cypraea scurra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208010,Tonna allium,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208012,Tonna dolium,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93364,Tutufa bubo,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208137,Chicoreus torrefactus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217157,Haustellum haustellum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-215700,Nassa francolina,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217065,Cantharus undosus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217071,Pleuroploca trapezium,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-448927,Fusinus nicobaricus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-217069,Latirolagena smaragdula,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208158,Harpa harpa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-211103,Vasum turbinellum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208396,Oliva oliva,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-591540,Vexillum vulpecula,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-558499,Doriprismatica atromarginata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-536623,Phyllidia ocellata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-220381,Hexabranchus sanguineus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Sca-344175,Dentalium pluricostatum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-718918,Trochus histrio,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-682546,Gonodactylaceus falcatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-212142,Drupa rubusidaeus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-100475,Gonodactylus smithii,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-682565,Acanthosquilla multifasciata,NE,NA,am,39,Maldives,41,NA,5476
NA,Chn-4bb55db1-8e3b-4bc9-abaa-a75c12d10a05,Cloridina chlorida,NE,NA,am,39,Maldives,38,NA,5476
NA,Chn-17d15aec-37c6-4c6a-88d2-9c350613076a,Harpiosquilla annandalei,NE,NA,am,39,Maldives,38,NA,5476
NA,Chn-2d96ad09-2772-4579-b6d6-96420751b7ec,Quollastria subtilis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-130677,Phyllodoce madeirensis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208488,Chama asperella,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-141910,Clementia papyracea,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-394290,Cryptopecten bullatus,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Msc-391556,Propeamussium sibogai,NE,NA,am,39,Maldives,42,NA,5476
NA,W-Bch-209051,Actaeodes hirsutissimus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-114686,Rhinoclavis kochi,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208131,Chicoreus microphyllus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-140109,Hipponix conicus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-118046,Dardanus scutellatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-208854,Thalamita danae,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-142358,Bornetella sphaerica,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-142780,Udotea argentea,NE,NA,am,39,Maldives,38,NA,5476
